#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	r_0015	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (NADPH)	2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine[c] + H+[c] + NADPH[c] => 2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone[c] + NADP(+)[c]	1.1.1.302	YBR153W					"kegg.pathway/sce00740;kegg.reaction/R09376;metanetx.reaction/MNXR112804;pubmed/9068650;sbo/SBO:0000176"	Riboflavin metabolism				3
	r_0016	2-aceto-2-hydroxybutanoate synthase	2-oxobutanoate[m] + H+[m] + pyruvate[m] => (S)-2-acetyl-2-hydroxybutanoate[m] + carbon dioxide[m]	2.2.1.6	(YCL009C and YMR108W) or YMR108W					"bigg.reaction/ACHBSm;kegg.pathway/sce00290;kegg.pathway/sce00650;kegg.pathway/sce00660;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R08648;metanetx.reaction/MNXR95260;pubmed/8972574;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0017	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[m] + ATP[m] => (2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate[m] + AMP[m] + H+[m]	"2.5.1.15;2.7.6.3;4.1.2.25"	YNL256W					"kegg.pathway/sce00790;kegg.reaction/R03503;metanetx.reaction/MNXR100694;sbo/SBO:0000176"	Folate biosynthesis				2
	r_0018	2-aminoadipate transaminase	2-oxoadipic acid[c] + L-glutamate[c] <=> 2-oxoglutarate[c] + L-2-aminoadipate[c]	"2.6.1.39;2.6.1.57;2.6.1.7"	YER152C or YGL202W or YJL060W					"bigg.reaction/AATA;kegg.pathway/sce00130;kegg.pathway/sce00270;kegg.pathway/sce00300;kegg.pathway/sce00350;kegg.pathway/sce00360;kegg.pathway/sce00380;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01939;metanetx.reaction/MNXR95160;pubmed/10714900;pubmed/19342587;sbo/SBO:0000176"	Lysine metabolism				3
	r_0019	2-dehydropantoate 2-reductase	2-dehydropantoate[c] + H+[c] + NADPH[c] => (R)-pantoate[c] + NADP(+)[c]	1.1.1.169	YHR063C					"bigg.reaction/DPR;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.reaction/R02472;metanetx.reaction/MNXR97779;sbo/SBO:0000176"	Pantothenate and coa biosynthesis				2
	r_0020	2-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	D-erythrose 4-phosphate[m] + H2O[m] + phosphoenolpyruvate[m] => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[m] + phosphate[m]	2.5.1.54	YDR035W or YBR249C					"bigg.reaction/DDPAm;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R01826;metanetx.reaction/MNXR97218;sbo/SBO:0000176"	Phenylalanine, tyrosine and tryptophan biosynthesis				2
	r_0021	2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase	2-hexaprenyl-6-methoxy-1,4-benzoquinone[m] + S-adenosyl-L-methionine[m] => 2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone[m] + H+[m] + S-adenosyl-L-homocysteine[m]	"1.14.13.-;2.1.1.114;2.1.1.201;2.1.1.64;2.7.-.-"	YDR204W and YGR255C and YLR201C and YML110C and YOL096C and YOR125C					"bigg.reaction/2HPMBQMTm;kegg.pathway/sce00130;kegg.pathway/sce01110;kegg.reaction/R04983;metanetx.reaction/MNXR109269;pubmed/15792955;sbo/SBO:0000176"	Ubiquinone and other terpenoid-quinone biosynthesis				3
	r_0022	2-hexaprenyl-6-methoxyphenol monooxygenase	2-hexaprenyl-6-methoxyphenol[m] + oxygen[m] => 2-hexaprenyl-6-methoxy-1,4-benzoquinone[m] + H2O[m]	"1.14.13.-;2.1.1.114;2.1.1.201;2.1.1.64;2.7.-.-"	YDR204W and YGR255C and YLR201C and YML110C and YOL096C and YOR125C					"bigg.reaction/2HP6MPMOm;kegg.pathway/sce00130;kegg.pathway/sce01110;kegg.reaction/R04982;metanetx.reaction/MNXR109268;pubmed/15792955;sbo/SBO:0000176"	Ubiquinone and other terpenoid-quinone biosynthesis				3
	r_0023	2-isopropylmalate hydratase	2-isopropylmaleic acid[c] + H2O[c] <=> 2-isopropylmalate[c]	4.2.1.33	YGL009C					"bigg.reaction/IPPMIb;kegg.pathway/sce00290;kegg.pathway/sce01110;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R03968;metanetx.reaction/MNXR100826;pubmed/3071717;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0024	2-isopropylmalate synthase	3-methyl-2-oxobutanoate[c] + acetyl-CoA[c] + H2O[c] => 2-isopropylmalate[c] + coenzyme A[c] + H+[c]	2.3.3.13	YNL104C or YOR108W					"bigg.reaction/IPPS;kegg.pathway/sce00290;kegg.pathway/sce00620;kegg.pathway/sce01110;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01213;metanetx.reaction/MNXR100879;pubmed/6090272;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0025	2-isopropylmalate synthase	3-methyl-2-oxobutanoate[m] + acetyl-CoA[m] + H2O[m] => 2-isopropylmalate[m] + coenzyme A[m] + H+[m]	2.3.3.13	YNL104C					"bigg.reaction/IPPSm;kegg.pathway/sce00290;kegg.pathway/sce00620;kegg.pathway/sce01110;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01213;metanetx.reaction/MNXR100879;pubmed/6090272;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0026	2-keto-4-methylthiobutyrate transamination	4-methylthio-2-oxobutanoate[c] + L-glutamate[c] => 2-oxoglutarate[c] + L-methionine[c]		YHR208W or YJR148W or YGL202W or YHR137W					"kegg.reaction/R07396;metanetx.reaction/MNXR95923;pubmed/14506228;sbo/SBO:0000176"	Cysteine and methionine metabolism				3
	r_0027	2-methylcitrate dehydratase	homocitrate[m] <=> but-1-ene-1,2,4-tricarboxylic acid[m] + H2O[m]	4.2.1.36	YDR234W					"kegg.pathway/sce00300;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R03444;metanetx.reaction/MNXR141287;pubmed/5908136;sbo/SBO:0000176"	Lysine metabolism		MetaNetX ID curated (PR #220)		3
	r_0028	2-methylcitrate synthase	H2O[m] + oxaloacetate[m] + propionyl-CoA[m] => 2-methylcitrate[m] + coenzyme A[m] + H+[m]	2.3.3.1	YPR001W					"bigg.reaction/MCITSm;kegg.pathway/sce00020;kegg.pathway/sce00630;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01200;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R00931;metanetx.reaction/MNXR101417;pubmed/16332871;sbo/SBO:0000176"	Propanoate metabolism				3
	r_0029	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	(2S)-2-isopropyl-3-oxosuccinate[c] + H+[c] => 4-methyl-2-oxopentanoate[c] + carbon dioxide[c]	2.6.1.42						"bigg.reaction/OMCDC;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01652;metanetx.reaction/MNXR102180;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				2
	r_0030	2-oxo-4-methyl-3-carboxypentanoate decarboxylation	(2S)-2-isopropyl-3-oxosuccinate[m] + H+[m] => 4-methyl-2-oxopentanoate[m] + carbon dioxide[m]	2.6.1.42						"bigg.reaction/OMCDCm;kegg.pathway/sce00270;kegg.pathway/sce00280;kegg.pathway/sce00290;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R01652;metanetx.reaction/MNXR102180;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				2
	r_0032	3',5'-bisphosphate nucleotidase	adenosine 3',5'-bismonophosphate[c] + H2O[c] => AMP[c] + phosphate[c]	3.1.3.7	YOL064C					"bigg.reaction/BPNT;kegg.pathway/sce00920;kegg.pathway/sce01130;kegg.reaction/R00188;metanetx.reaction/MNXR96321;pubmed/7809627;sbo/SBO:0000176"	Sulfur metabolism				3
	r_0033	3',5'-cyclic-nucleotide phosphodiesterase	3',5'-cyclic AMP[c] + H2O[c] => AMP[c] + H+[c]	"3.1.4.17;3.1.4.53"	YGL248W or YOR360C					"bigg.reaction/PDE1;kegg.pathway/sce00230;kegg.reaction/R00191;metanetx.reaction/MNXR95886;sbo/SBO:0000176"	Purine metabolism				2
	r_0034	3',5'-cyclic-nucleotide phosphodiesterase	3',5'-cyclic dAMP[c] + H2O[c] => dAMP[c] + H+[c]	3.1.4.53	YOR360C					"bigg.reaction/PDE2;kegg.pathway/sce00230;metanetx.reaction/MNXR136084;sbo/SBO:0000176"	Purine metabolism				2
	r_0035	3',5'-cyclic-nucleotide phosphodiesterase	3',5'-cyclic IMP[c] + H2O[c] => H+[c] + IMP[c]	3.1.4.53	YOR360C					"bigg.reaction/PDE3;kegg.pathway/sce00230;metanetx.reaction/MNXR136083;sbo/SBO:0000176"	Purine metabolism				2
	r_0036	3',5'-cyclic-nucleotide phosphodiesterase	3',5'-cyclic GMP[c] + H2O[c] => GMP[c] + H+[c]	3.1.4.53	YOR360C					"bigg.reaction/PDE4;kegg.pathway/sce00230;kegg.reaction/R01234;metanetx.reaction/MNXR100078;sbo/SBO:0000176"	Purine metabolism				2
	r_0037	3',5'-cyclic-nucleotide phosphodiesterase	3',5'-cyclic CMP[c] + H2O[c] => CMP[c] + H+[c]	3.1.4.53	YOR360C					"bigg.reaction/PDE5;kegg.pathway/sce00230;metanetx.reaction/MNXR136082;sbo/SBO:0000176"	Purine metabolism				2
	r_0038	3,4-dihydroxy-2-butanone-4-phosphate synthase	D-ribulose 5-phosphate[c] => 2-hydroxy-3-oxobutyl phosphate[c] + formate[c] + H+[c]	4.1.99.12	YDR487C					"bigg.reaction/DB4PS;kegg.pathway/sce00740;kegg.pathway/sce01110;kegg.reaction/R07281;metanetx.reaction/MNXR97178;pubmed/12595523;sbo/SBO:0000176"	Riboflavin metabolism				3
	r_0039	3-dehydroquinate dehydratase	3-dehydroquinate[c] => 3-dehydroshikimate[c] + H2O[c]	"1.1.1.25;2.5.1.19;2.7.1.71;4.2.1.10;4.2.3.4"	YDR127W					"bigg.reaction/DHQTi;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R03084;metanetx.reaction/MNXR97449;sbo/SBO:0000176"	Phenylalanine, tyrosine and tryptophan biosynthesis				2
	r_0040	3-dehydroquinate synthase	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[c] => 3-dehydroquinate[c] + phosphate[c]	"1.1.1.25;2.5.1.19;2.7.1.71;4.2.1.10;4.2.3.4"	YDR127W					"bigg.reaction/DHQS;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R03083;metanetx.reaction/MNXR97447;pubmed/6355828;sbo/SBO:0000176"	Phenylalanine, tyrosine and tryptophan biosynthesis				3
	r_0041	3-dehydrosphinganine reductase	3-ketosphinganine[er] + H+[er] + NADPH[er] => NADP(+)[er] + sphinganine[er]	1.1.1.102	YBR265W					"kegg.pathway/sce00600;kegg.reaction/R02978;metanetx.reaction/MNXR94866;pubmed/18296751;pubmed/9804843;sbo/SBO:0000176"	Sphingolipid metabolism		model.S(602,36) curated (PR #222)		3
	r_0042	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	D-erythrose 4-phosphate[c] + H2O[c] + phosphoenolpyruvate[c] => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[c] + phosphate[c]	2.5.1.54	YBR249C or YDR035W					"bigg.reaction/DDPA;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R01826;metanetx.reaction/MNXR97218;pubmed/2880280;sbo/SBO:0000176"	Phenylalanine, tyrosine and tryptophan biosynthesis				3
	r_0043	3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase	3-hexaprenyl-4-hydroxybenzoic acid[c] + 0.5 oxygen[c] => 3-hexaprenyl-4,5-dihydroxybenzoic acid[c]		YPL252C or YDR376W					"bigg.reaction/3OPHB5Hm;kegg.reaction/R06865;metanetx.reaction/MNXR110601;pubmed/15792955;sbo/SBO:0000176"	Ubiquinone and other terpenoid-quinone biosynthesis				3
	r_0044	3-hexaprenyl-4-hydroxy-5-methoxybenzoate decarboxylase	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid[m] + H+[m] => 2-hexaprenyl-6-methoxyphenol[m] + carbon dioxide[m]		YDR538W and YDR539W					"kegg.reaction/R06866;metanetx.reaction/MNXR94901;pubmed/15792955;sbo/SBO:0000176"	Ubiquinone and other terpenoid-quinone biosynthesis				3
	r_0045	3-hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[c] + H2O[c] => 3-hydroxyanthranilate[c] + H+[c] + L-alanine[c]	3.7.1.3	YLR231C					"bigg.reaction/HKYNH;kegg.pathway/sce00380;kegg.reaction/R02668;metanetx.reaction/MNXR100656;sbo/SBO:0000176"	Tryptophan metabolism		model.S(601,40) curated (PR #222)		2
	r_0057	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	(S)-3-hydroxytetradecanoyl-CoA[p] + NAD[p] => 3-oxotetradecanoyl-CoA[p] + H+[p] + NADH[p]	"1.1.1.n12;4.2.1.119"	YKR009C					"bigg.reaction/HACD6p;kegg.reaction/R04739;metanetx.reaction/MNXR100547;sbo/SBO:0000176"	Fatty acid degradation				2
	r_0058	3-hydroxyanthranilate 3,4-dioxygenase	3-hydroxyanthranilate[c] + oxygen[c] => 2-amino-3-carboxymuconate-6-semialdehyde[c]	1.13.11.6	YJR025C					"bigg.reaction/3HAO;kegg.pathway/sce00380;kegg.reaction/R02665;metanetx.reaction/MNXR94889;pubmed/9539135;sbo/SBO:0000176"	Tryptophan metabolism		KEGG ID curated (PR #220) | model.S(601,42) curated (PR #222)		3
	r_0059	3-isopropylmalate 3-methyltransferase	(2R,3S)-3-isopropylmalate[c] + S-adenosyl-L-methionine[c] => 3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate[c] + S-adenosyl-L-homocysteine[c]	2.1.1.145	YER175C					"pubmed/15147181;sbo/SBO:0000176"	Complex alcohol metabolism				3
	r_0060	3-isopropylmalate dehydratase	(2R,3S)-3-isopropylmalate[c] <=> 2-isopropylmaleic acid[c] + H2O[c]	4.2.1.33	YGL009C					"bigg.reaction/IPPMIa;kegg.pathway/sce00290;kegg.pathway/sce01110;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R04001;metanetx.reaction/MNXR100827;pubmed/3071717;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0061	3-isopropylmalate dehydrogenase	(2R,3S)-3-isopropylmalate[c] + NAD[c] => (2S)-2-isopropyl-3-oxosuccinate[c] + H+[c] + NADH[c]	1.1.1.85	YCL018W					"bigg.reaction/IPMD;kegg.pathway/sce00290;kegg.pathway/sce00660;kegg.pathway/sce01110;kegg.pathway/sce01210;kegg.pathway/sce01230;kegg.reaction/R04426;metanetx.reaction/MNXR100878;pubmed/6297759;sbo/SBO:0000176"	Valine, leucine and isoleucine metabolism				3
	r_0062	3-methyl-2-oxobutanoate decarboxylase	3-methyl-2-oxobutanoate[c] + H+[c] => carbon dioxide[c] + isobutyraldehyde[c]	"4.1.1.-;4.1.1.1;4.1.1.43;4.1.1.74"	YGR087C or YLR044C or YLR134W					"bigg.reaction/3MOBDC;kegg.pathway/sce00010;kegg.pathway/sce01110;kegg.pathway/sce01130;metanetx.reaction/MNXR94922;pubmed/12902239;sbo/SBO:0000176"	Complex alcohol metabolism				3
	r_0063	3-methyl-2-oxobutanoate hydroxymethyltransferase	3-methyl-2-oxobutanoate[m] + 5,10-methylenetetrahydrofolate[m] + H2O[m] => 2-dehydropantoate[m] + THF[m]	2.1.2.11	YBR176W					"bigg.reaction/MTMOHT;kegg.pathway/sce00770;kegg.pathway/sce01110;kegg.reaction/R01226;metanetx.reaction/MNXR101702;sbo/SBO:0000176"	Pantothenate and coa biosynthesis				2
	r_0064	3-methyl-2-oxopentanoate decarboxylase	(S)-3-methyl-2-oxopentanoate[c] + H+[c] => 2-methylbutanal[c] + carbon dioxide[c]	"4.1.1.-;4.1.1.1;4.1.1.43;4.1.1.74"	YDL080C or YGR087C or YLR044C or YLR134W					"bigg.reaction/3MOPDC;kegg.pathway/sce00010;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.reaction/R03894;metanetx.reaction/MNXR94925;pubmed/12902239;sbo/SBO:0000176"	Complex alcohol metabolism				3
	r_0065	3-phosphoshikimate 1-carboxyvinyltransferase	3-phosphoshikimic acid[c] + phosphoenolpyruvate[c] => 5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + phosphate[c]	"1.1.1.25;2.5.1.19;2.7.1.71;4.2.1.10;4.2.3.4"	YDR127W					"bigg.reaction/PSCVT;kegg.pathway/sce00400;kegg.pathway/sce01110;kegg.pathway/sce01130;kegg.pathway/sce01230;kegg.reaction/R03460;metanetx.reaction/MNXR103226;pubmed/6355828;sbo/SBO:0000176"	Phenylalanine, tyrosine and tryptophan biosynthesis				3
	r_0066	4-amino-4-deoxychorismate synthase	chorismate[c] + L-glutamine[c] => 4-amino-4-deoxychorismate[c] + L-glutamate[c]	2.6.1.85	YNR033W					"bigg.reaction/ADCS;kegg.pathway/sce00790;kegg.reaction/R01716;metanetx.reaction/MNXR95440;sbo/SBO:0000176"	Folate biosynthesis				2
	r_0067	4-aminobenzoate synthase	4-amino-4-deoxychorismate[c] => 4-aminobenzoate[c] + H+[c] + pyruvate[c]	4.1.3.38	YMR289W					"bigg.reaction/ADCL;kegg.reaction/R05553;metanetx.reaction/MNXR95436;sbo/SBO:0000176"	Folate biosynthesis				2
	r_0068	4-aminobutyrate transaminase	2-oxoglutarate[c] + gamma-aminobutyrate[c] => L-glutamate[c] + succinic semialdehyde[c]	2.6.1.19	YGR019W					"bigg.reaction/ABTA;kegg.pathway/sce00250;kegg.pathway/sce00280;kegg.pathway/sce00410;kegg.pathway/sce00640;kegg.pathway/sce00650;kegg.reaction/R01648;metanetx.reaction/MNXR95186;pubmed/10590462;sbo/SBO:0000176"	Alanine, aspartate and glutamate metabolism				3
	r_0069	4-hydroxy-L-threonine synthase	4-(phosphonooxy)-L-threonine[c] + H2O[c] => 4-hydroxy-L-threonine[c] + phosphate[c]	4.2.3.1	YCR053W					"bigg.reaction/4HTHRS;kegg.pathway/sce00260;kegg.pathway/sce00750;kegg.pathway/sce01110;kegg.pathway/sce01230;kegg.reaction/R05086;metanetx.reaction/MNXR95024;pubmed/8082795;sbo/SBO:0000176"	Vitamin b6 metabolism				3
	r_0070	4-hydroxybenzoate formation	4-hydroxybenzoyl-CoA[m] + H2O[m] => 4-hydroxybenzoate[m] + coenzyme A[m] + H+[m]							"bigg.reaction/4HBZFm;kegg.reaction/R01301;metanetx.reaction/MNXR95011;pubmed/11583838;sbo/SBO:0000176"	Ubiquinone and other terpenoid-quinone biosynthesis				0
	r_0072	4-methyl-2-oxopentanoate decarboxylase	4-methyl-2-oxopentanoate[c] + H+[c] => 3-methylbutanal[c] + carbon dioxide[c]	4.1.1.-	YDL080C					"bigg.reaction/4MOPDC;kegg.pathway/sce00010;kegg.pathway/sce01110;kegg.pathway/sce01130;metanetx.reaction/MNXR137950;pubmed/12902239;sbo/SBO:0000176"	Complex alcohol metabolism		MetaNetX ID curated (PR #220)		3
	r_0073	4PP-IP5 depyrophosphorylation to IP6	4-diphospho-1D-myo-inositol pentakisphosphate[c] + H2O[c] => H+[c] + myo-inositol hexakisphosphate[c] + phosphate[c]	"2.7.4.21;2.7.4.24;3.6.1.52;3.6.1.60"	YLR410W or YOR163W					"kegg.reaction/R05779;metanetx.reaction/MNXR103044;pubmed/17412958;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(601,56) curated (PR #222) | rxnDirection curated (PR #227)		3
	r_0074	4PP-IP5 pyrophosphorylation to 4,5-PP2-IP4	4-diphospho-1D-myo-inositol pentakisphosphate[c] + ATP[c] + H+[c] => 4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c]	2.7.4.21	YDR017C					"kegg.pathway/sce04070;kegg.pathway/sce04138;pubmed/17412958;sbo/SBO:0000176"	Phosphatidylinositol signaling system		model.S(601,57) curated (PR #222) | model.S(610,57) curated (PR #222)		3
	r_0075	5'-methylthioadenosine phosphorylase	5'-S-methyl-5'-thioadenosine[c] + phosphate[c] => adenine[c] + S-methyl-5-thio-alpha-D-ribose 1-phosphate[c]	2.4.2.28	YLR017W					"bigg.reaction/MTAP;kegg.pathway/sce00270;kegg.reaction/R01402;metanetx.reaction/MNXR101745;pubmed/14506228;sbo/SBO:0000176"	Cysteine and methionine metabolism				3
	r_0076	5'-nucleotidase (CMP)	CMP[c] + H2O[c] => cytidine[c] + phosphate[c]	3.1.3.-	YER037W or YGL224C					"bigg.reaction/NTD4;kegg.pathway/sce00760;kegg.reaction/R00511;metanetx.reaction/MNXR102034;pubmed/11934891;pubmed/23670538;sbo/SBO:0000176"	Nicotinate and nicotinamide metabolism				3
	r_0077	5'-nucleotidase (IMP)	H2O[c] + IMP[c] => inosine[c] + phosphate[c]	3.1.3.99	YOR155C					"bigg.reaction/NTD11;kegg.pathway/sce00230;kegg.pathway/sce00760;kegg.reaction/R01126;metanetx.reaction/MNXR102030;pubmed/12735798;sbo/SBO:0000176"	Purine metabolism				3
	r_0078	5'-nucleotidase (UMP)	H2O[c] + UMP[c] => phosphate[c] + uridine[c]	3.1.3.-	YER037W or YGL224C					"bigg.reaction/NTD2;kegg.pathway/sce00760;kegg.reaction/R00963;metanetx.reaction/MNXR102032;pubmed/11934891;pubmed/23670538;sbo/SBO:0000176"	Nicotinate and nicotinamide metabolism				3
